456290,"N",-0.44,-0.35,3.74,184.0,1.0
138987,"N",0.31,0.2,2.43,95.0,1.0
105307,"C",-1.92,-2.01,1.37,101.0,0.0
188947,"H",-0.03,-0.01,0.54,61.0,1.0
86415,"C",-0.02,0.07,1.32,55.0,1.0
436091,"N",-1.15,0.64,4.4,109.0,1.0
116141,"N",-0.65,0.23,4.01,130.0,1.0
468918,"N",-0.07,-0.75,2.49,40.0,1.0
195735,"H",-0.01,-0.03,0.28,27.0,1.0
101094,"C",0.39,0.43,1.02,64.0,1.0
421076,"H",-0.05,-0.07,0.57,65.0,1.0
395368,"N",1.18,0.01,4.78,130.0,1.0
323402,"H",-0.03,-0.03,0.38,129.0,1.0
108401,"N",-0.87,-0.73,4.06,80.0,1.0
137196,"C",0.26,0.19,1.72,37.0,1.0
315744,"N",-0.65,-0.23,2.18,44.0,1.0
53023,"H",0.14,0.15,0.38,37.0,1.0
72105,"C",0.09,0.27,1.48,57.0,1.0
388772,"H",0.0,-0.13,0.62,176.0,1.0
429360,"C",0.32,0.13,1.14,74.0,1.0
72105,"H",-0.15,-0.06,0.68,58.0,1.0
278841,"C",0.25,-0.02,1.39,145.0,1.0
266285,"H",0.11,0.06,0.64,49.0,1.0
414839,"H",-0.01,-0.1,0.65,77.0,1.0
255846,"N",-0.44,-1.16,3.45,109.0,1.0
289483,"H",0.05,-0.06,0.72,102.0,1.0
153351,"C",0.3,0.02,0.96,36.0,1.0
43599,"C",0.86,0.93,0.91,52.0,1.0
260702,"C",0.01,-0.16,1.46,126.0,1.0
161456,"C",0.04,-0.05,1.35,107.0,1.0
439964,"C",-0.23,0.09,0.96,81.0,1.0
257763,"H",-0.01,0.0,0.37,127.0,1.0
136696,"C",-2.22,-2.07,1.56,22.0,0.0
178507,"N",1.15,1.03,3.99,95.0,1.0
461740,"H",-0.16,-0.1,0.53,65.0,1.0
401713,"N",-24.47,-15.33,15.15,70.0,1.0
253880,"H",-0.07,-0.03,0.53,80.0,1.0
50931,"H",-0.04,-0.13,0.65,43.0,1.0
33150,"N",0.66,1.4,4.01,95.0,1.0
277097,"C",-0.0,-0.02,1.45,111.0,1.0
449549,"N",-0.74,1.17,6.13,101.0,1.0
19967,"C",0.32,-0.15,1.59,159.0,1.0
69196,"C",-0.06,-0.19,1.63,41.0,1.0
348195,"C",-0.07,0.05,1.14,101.0,1.0
177791,"H",-0.11,0.04,0.57,95.0,1.0
286729,"C",-0.28,-0.34,1.23,92.0,1.0
177899,"C",0.01,-0.02,1.22,113.0,1.0
374840,"N",-0.55,-0.53,2.14,122.0,1.0
245783,"H",0.17,0.03,0.68,55.0,1.0
179921,"C",0.05,0.02,1.5,102.0,1.0
305428,"N",0.52,-0.0,2.35,57.0,1.0
71705,"H",0.25,0.1,0.61,38.0,1.0
120871,"H",-0.07,-0.01,0.75,133.0,1.0
247100,"N",-0.41,0.11,3.2,61.0,1.0
254695,"N",0.69,0.1,3.8,113.0,1.0
59490,"H",-0.07,-0.03,0.6,67.0,1.0
283155,"N",0.16,0.52,5.63,89.0,1.0
100796,"N",3.5,3.8,3.89,64.0,1.0
25281,"H",0.12,-0.04,0.55,97.0,1.0
125433,"N",-0.77,-0.8,3.9,58.0,1.0
446882,"N",0.41,0.2,4.01,81.0,1.0
403048,"N",-1.55,-0.28,3.82,111.0,1.0
95505,"N",-3.05,-1.5,3.44,33.0,1.0
172556,"C",-2.26,-2.62,1.57,91.0,0.0
418131,"H",-0.19,-0.24,0.64,125.0,1.0
27669,"H",0.22,0.22,0.58,43.0,1.0
98877,"H",-0.16,-0.14,0.18,30.0,1.0
189764,"N",-0.09,0.23,3.56,66.0,1.0
167439,"N",-0.89,-0.59,3.81,154.0,1.0
380723,"N",-62.55,-60.76,21.07,22.0,1.0
164846,"N",1.14,-0.84,4.73,152.0,1.0
369147,"N",0.48,0.07,4.43,125.0,1.0
324173,"H",-0.19,-0.07,0.68,36.0,1.0
132526,"H",-0.11,-0.05,0.65,63.0,1.0
204588,"H",0.01,-0.03,0.5,64.0,1.0
190956,"N",-0.65,0.11,3.78,47.0,1.0
117749,"N",-1.11,-0.99,3.73,123.0,1.0
229512,"C",0.37,0.33,1.0,90.0,1.0
159536,"N",0.18,0.01,2.37,57.0,1.0
166270,"C",-0.26,-0.3,1.32,67.0,1.0
153242,"H",-0.07,-0.08,0.43,50.0,1.0
137521,"C",-0.02,0.05,1.52,110.0,1.0
124031,"C",-0.24,-0.14,1.69,104.0,1.0
11744,"H",-0.35,-0.11,0.7,135.0,1.0
245613,"H",0.02,-0.09,0.51,104.0,1.0
328044,"C",-0.14,-0.14,0.88,121.0,1.0
110250,"H",-0.04,-0.08,0.47,99.0,1.0
353754,"N",0.54,0.57,1.87,44.0,1.0
300748,"C",0.12,0.27,1.14,97.0,1.0
169235,"H",0.11,-0.11,0.54,102.0,1.0
204745,"N",0.46,1.14,1.92,70.0,1.0
327388,"H",-0.01,-0.01,0.53,86.0,1.0
361968,"C",-2.13,-1.38,1.7,38.0,0.0
226401,"N",-0.22,0.06,5.1,123.0,1.0
366929,"C",-0.15,-0.07,1.15,102.0,1.0
167201,"H",0.01,-0.03,0.73,119.0,1.0
337044,"N",-1.18,0.59,4.65,98.0,1.0
62723,"N",0.2,0.0,2.34,39.0,1.0
140811,"H",0.0,-0.04,0.49,87.0,1.0
79844,"H",0.11,0.15,0.58,37.0,1.0
73265,"H",0.16,-0.08,0.87,99.0,1.0
323730,"N",-0.72,-0.48,1.99,122.0,1.0
282609,"C",0.09,0.3,1.0,21.0,1.0
158099,"N",-0.89,0.37,4.0,56.0,1.0
292208,"N",-0.5,-0.12,3.48,99.0,1.0
59490,"C",0.01,0.08,1.17,66.0,1.0
205613,"H",-0.14,-0.05,0.63,114.0,1.0
358798,"H",-0.1,-0.17,0.63,76.0,1.0
306881,"N",-0.33,0.09,3.98,111.0,1.0
304288,"C",0.58,0.52,1.31,100.0,1.0
381802,"H",0.05,0.11,0.51,27.0,1.0
250705,"H",-0.2,-0.24,0.77,62.0,1.0
170870,"N",-1.16,-0.41,4.47,85.0,1.0
167753,"H",-0.06,-0.11,0.57,102.0,1.0
324090,"H",-0.12,0.02,0.61,78.0,1.0
233955,"H",-0.01,0.19,0.46,35.0,1.0
127457,"H",0.04,-0.03,0.52,75.0,1.0
99466,"C",-0.08,0.02,1.38,107.0,1.0
129708,"H",-0.04,0.04,0.48,138.0,1.0
357702,"H",0.13,0.07,0.62,49.0,1.0
470157,"C",0.55,0.49,1.52,49.0,1.0
402338,"H",0.04,-0.05,0.6,103.0,1.0
256735,"H",0.14,0.09,0.62,69.0,1.0
215760,"H",0.03,-0.04,0.47,69.0,1.0
371421,"H",-0.06,-0.15,0.62,160.0,1.0
138006,"N",0.3,0.04,3.93,137.0,1.0
32887,"H",0.3,0.2,0.51,49.0,1.0
316360,"H",0.11,-0.06,0.61,93.0,1.0
270790,"C",0.07,-0.04,1.16,100.0,1.0
191714,"N",1.2,0.64,3.67,54.0,1.0
295661,"H",-0.07,-0.05,0.6,108.0,1.0
121578,"C",-0.14,0.09,1.44,77.0,1.0
72803,"N",1.24,0.09,3.2,57.0,1.0
50099,"N",0.85,0.63,2.63,94.0,1.0
273394,"N",0.06,0.78,1.34,32.0,1.0
366169,"C",-0.04,0.09,1.38,80.0,1.0
181335,"C",0.09,-0.14,1.26,106.0,1.0
195706,"C",0.2,0.04,0.87,26.0,1.0
49692,"N",0.5,0.42,3.74,52.0,1.0
37025,"H",-0.06,-0.04,0.63,121.0,1.0
450068,"N",0.65,0.57,4.82,119.0,1.0
25585,"N",-0.01,-0.13,2.5,97.0,1.0
354042,"N",0.54,0.57,1.87,44.0,1.0
43331,"C",0.32,0.1,1.09,116.0,1.0
284313,"N",-1.13,-0.91,3.59,103.0,1.0
36348,"H",0.13,0.05,0.56,89.0,1.0
273046,"H",0.02,-0.09,0.56,96.0,1.0
71107,"H",-0.05,-0.28,1.01,102.0,1.0
54560,"C",-0.26,-0.23,1.27,92.0,1.0
261614,"C",0.01,0.14,1.61,157.0,1.0
463213,"C",0.03,-0.2,0.91,60.0,1.0
318274,"H",0.02,0.03,0.58,100.0,1.0
430741,"H",-0.05,-0.08,0.69,103.0,1.0
367402,"N",-1.21,-0.48,2.26,57.0,1.0
373874,"N",0.33,0.47,3.26,105.0,1.0
361848,"C",-2.13,-1.38,1.7,38.0,0.0
134356,"N",0.44,0.27,4.07,119.0,1.0
450414,"C",0.11,0.11,1.04,90.0,1.0
335217,"H",-0.06,0.02,0.62,87.0,1.0
409168,"H",-0.13,-0.13,0.68,44.0,1.0
169588,"C",-0.06,0.04,1.53,124.0,1.0
388284,"H",0.03,0.03,0.51,85.0,1.0
238188,"N",-1.28,-0.97,4.13,108.0,1.0
264247,"C",0.19,0.01,1.38,48.0,1.0
471754,"N",2.97,1.38,4.56,87.0,1.0
388284,"C",-0.03,-0.03,1.01,85.0,1.0
249017,"N",-0.21,-0.05,2.54,107.0,1.0
70788,"C",0.2,0.06,0.87,78.0,1.0
345883,"H",-0.04,0.05,0.62,86.0,1.0
238502,"N",-1.23,-0.41,4.24,114.0,1.0
324010,"H",-0.2,-0.04,0.33,78.0,1.0
173418,"C",-2.37,-2.38,1.43,103.0,0.0
391059,"N",-0.23,0.79,3.99,94.0,1.0
382822,"H",-0.07,-0.23,0.63,104.0,1.0
337545,"H",0.22,0.16,0.25,22.0,1.0
386799,"N",0.06,-0.12,2.93,155.0,1.0
268700,"N",-0.36,1.17,4.09,100.0,1.0
110863,"H",-0.22,-0.12,0.27,21.0,1.0
282893,"H",-0.05,-0.03,0.48,21.0,1.0
73369,"H",0.01,0.02,0.41,123.0,1.0
237000,"N",-0.4,-0.42,3.29,163.0,1.0
469507,"N",0.94,0.16,2.61,48.0,1.0
424909,"C",-0.06,-0.06,1.06,86.0,1.0
347049,"C",-0.26,-0.42,0.89,95.0,1.0
430460,"H",0.0,-0.02,0.77,152.0,1.0
193040,"C",-0.44,-0.11,1.52,154.0,1.0
282353,"C",0.13,0.06,1.18,91.0,1.0
251101,"C",0.21,0.1,1.31,68.0,1.0
405026,"N",0.32,0.63,4.26,163.0,1.0
242459,"C",-0.52,-0.41,1.25,106.0,1.0
258382,"C",0.7,0.52,0.96,35.0,1.0
214417,"N",-0.09,-0.24,3.3,50.0,1.0
437214,"N",-0.38,1.17,3.21,53.0,1.0
164052,"C",-0.01,-0.15,1.34,108.0,1.0
302020,"N",-0.87,0.52,3.81,62.0,1.0
109662,"C",0.25,0.08,1.71,101.0,1.0
31862,"N",-1.93,-0.2,4.05,26.0,1.0
103208,"H",-0.14,-0.16,0.62,132.0,1.0
278670,"N",-1.19,-0.59,4.87,62.0,1.0
50009,"H",-0.16,-0.12,0.61,33.0,1.0
153841,"H",-0.25,-0.27,0.59,30.0,1.0
131316,"C",0.0,-0.04,1.1,101.0,1.0
159766,"N",0.29,-0.2,2.8,61.0,1.0
342889,"H",0.1,-0.06,0.57,68.0,1.0
379288,"N",-0.93,-0.35,4.01,65.0,1.0
266018,"C",-2.63,-2.63,1.22,54.0,0.0
221666,"N",0.75,1.12,3.43,57.0,1.0
63934,"N",0.65,1.83,3.11,57.0,1.0
75107,"N",-0.29,1.06,3.92,147.0,1.0
306067,"H",-0.06,-0.06,0.65,177.0,1.0
50998,"N",1.63,3.66,4.5,100.0,1.0
333817,"H",0.41,0.28,0.44,23.0,1.0
408938,"N",-0.0,-0.44,2.44,48.0,1.0
364534,"H",-0.06,-0.12,0.7,126.0,1.0
325680,"C",0.34,0.16,1.55,89.0,1.0
115617,"H",0.11,-0.09,0.6,77.0,1.0
329561,"N",3.69,1.58,4.46,17.0,1.0
253701,"H",-0.12,-0.06,0.65,129.0,1.0
473677,"C",-0.22,-0.12,1.12,132.0,1.0
237692,"H",-0.23,-0.14,0.3,77.0,1.0
443646,"H",0.5,0.1,0.7,55.0,1.0
165590,"N",-0.67,0.26,2.77,56.0,1.0
153439,"N",0.56,0.36,3.49,32.0,1.0
109763,"H",0.07,-0.15,0.61,72.0,1.0
204660,"H",-0.07,-0.08,0.64,73.0,1.0
254127,"H",0.03,-0.05,0.51,113.0,1.0
234528,"H",0.12,-0.02,0.79,35.0,1.0
73563,"H",-0.03,0.14,0.72,88.0,1.0
31756,"H",-0.06,-0.11,0.37,88.0,1.0
146193,"H",0.0,0.03,0.67,121.0,1.0
162842,"N",0.93,0.68,4.11,87.0,1.0
388958,"N",-2.54,-1.19,4.1,172.0,1.0
153351,"N",0.13,0.03,3.39,32.0,1.0
181769,"N",-0.77,0.28,3.84,81.0,1.0
48562,"N",-0.49,-0.57,2.48,126.0,1.0
60244,"C",0.3,0.3,1.28,86.0,1.0
88350,"H",-0.22,-0.02,0.74,61.0,1.0
312777,"H",0.02,0.04,0.63,87.0,1.0
162583,"C",-0.2,-0.27,1.32,118.0,1.0
346938,"C",0.15,-0.1,0.77,99.0,1.0
218211,"H",0.05,-0.1,0.68,109.0,1.0
226401,"H",-0.06,-0.19,0.88,123.0,1.0
386990,"H",0.14,0.13,0.57,52.0,1.0
94508,"H",0.0,-0.08,0.79,105.0,1.0
216177,"H",0.14,0.04,0.54,84.0,1.0
142191,"C",0.04,0.1,1.83,93.0,1.0
288085,"C",-0.22,-0.11,1.01,85.0,1.0
164176,"C",-0.3,-0.24,1.43,103.0,1.0
431688,"H",0.05,0.13,0.3,22.0,1.0
126908,"C",-0.11,0.19,1.48,95.0,1.0
53574,"C",0.06,-0.09,1.59,161.0,1.0
216759,"N",-1.4,-0.0,3.91,48.0,1.0
75952,"N",-0.7,-0.64,3.09,140.0,1.0
200672,"H",0.18,0.03,0.6,103.0,1.0
301421,"H",-0.08,-0.12,0.49,153.0,1.0
12020,"N",-1.08,-0.53,4.05,53.0,1.0
385711,"N",-0.84,-1.18,3.18,60.0,1.0
429521,"N",-1.14,0.34,4.52,97.0,1.0
351058,"N",-0.03,-0.03,3.72,84.0,1.0
144429,"C",0.21,-0.18,1.31,82.0,1.0
395263,"H",-0.16,-0.1,0.58,91.0,1.0
350010,"H",0.17,0.08,0.47,92.0,1.0
196330,"N",0.2,-0.04,3.33,106.0,1.0
438515,"N",0.45,0.26,3.63,139.0,1.0
416163,"H",0.04,-0.0,0.33,46.0,1.0
113108,"H",-0.28,-0.19,0.59,104.0,1.0
448729,"N",-0.38,-0.28,3.99,162.0,1.0
238081,"C",0.1,-0.06,1.19,103.0,1.0
129708,"N",0.27,-0.03,2.69,138.0,1.0
37545,"C",0.81,0.82,1.71,137.0,1.0
129053,"H",-0.12,-0.13,0.83,103.0,1.0
393342,"H",0.26,0.05,0.58,92.0,1.0
208887,"C",-2.77,-2.81,1.54,154.0,0.0
38017,"N",1.17,0.14,4.05,147.0,1.0
133715,"C",1.24,1.24,0.85,49.0,0.0
229126,"C",-0.14,-0.04,1.43,61.0,1.0
32887,"N",-1.38,0.38,2.73,49.0,1.0
270911,"C",0.29,0.24,1.0,53.0,1.0
137294,"C",0.33,0.2,1.46,93.0,1.0
453222,"N",-0.43,0.07,3.48,103.0,1.0
173718,"C",-2.35,-2.37,1.12,96.0,0.0
186884,"H",0.01,-0.12,0.62,53.0,1.0
197691,"N",-0.1,0.75,3.82,65.0,1.0
21700,"N",-1.66,-0.42,4.45,128.0,1.0
410505,"N",4.07,4.43,5.58,20.0,1.0
312077,"H",-0.13,-0.1,0.55,87.0,1.0
474230,"C",-0.16,-0.23,1.41,95.0,1.0
379432,"H",0.02,0.03,0.22,43.0,1.0
296189,"N",-0.4,-0.12,3.72,92.0,1.0
207429,"C",-0.08,-0.1,1.38,161.0,1.0
235175,"C",0.11,0.08,1.24,59.0,1.0
45671,"H",0.04,-0.05,0.65,90.0,1.0
283820,"C",0.54,0.16,1.46,121.0,1.0
152940,"N",0.05,0.26,3.48,31.0,1.0
214511,"C",0.85,0.22,2.08,28.0,1.0
189548,"C",0.02,-0.1,1.58,138.0,1.0
66955,"H",-0.07,-0.03,0.3,83.0,1.0
58172,"H",0.11,0.14,0.46,21.0,1.0
72730,"H",0.09,0.12,0.62,71.0,1.0
288177,"C",0.09,-0.2,1.05,122.0,1.0
369331,"H",0.14,-0.04,0.64,228.0,1.0
381939,"H",0.15,0.16,0.48,95.0,1.0
322415,"H",0.04,-0.05,0.75,156.0,1.0
431842,"N",1.54,-0.3,4.12,110.0,1.0
136718,"C",-2.22,-2.07,1.56,22.0,0.0
95791,"N",-0.44,-0.45,2.46,65.0,1.0
160810,"H",0.05,-0.13,0.66,105.0,1.0
344401,"N",5.48,2.33,3.68,70.0,1.0
257496,"H",-0.13,-0.13,0.74,110.0,1.0
380389,"H",-0.0,-0.05,0.56,55.0,1.0
470307,"C",0.55,0.49,1.52,49.0,1.0
207851,"C",0.02,-0.2,1.34,101.0,1.0
445494,"N",0.79,0.74,3.82,100.0,1.0
209594,"H",-0.13,0.01,0.74,88.0,1.0
44147,"N",0.42,-1.73,12.63,71.0,1.0
175667,"C",0.01,-0.14,1.44,69.0,1.0
470207,"N",0.94,0.16,2.61,48.0,1.0
151045,"C",-0.18,-0.2,0.93,32.0,1.0
161936,"H",0.06,0.03,0.45,106.0,1.0
299403,"C",0.24,0.19,1.15,80.0,1.0
320843,"H",0.3,0.02,0.63,25.0,1.0
408764,"N",-1.06,-0.53,3.5,103.0,1.0
270275,"H",0.06,-0.06,0.56,75.0,1.0
447192,"C",0.22,0.26,1.08,68.0,1.0
375595,"N",-0.41,0.7,4.15,126.0,1.0
192268,"H",-0.03,-0.01,0.44,48.0,1.0
308807,"H",0.01,-0.03,0.5,120.0,1.0
132261,"H",-0.01,0.0,0.38,152.0,1.0
473476,"H",0.15,0.06,0.6,70.0,1.0
491407,"C",-0.05,0.08,1.29,83.0,1.0
425776,"H",-0.0,-0.03,0.59,148.0,1.0
127004,"H",-0.16,-0.08,0.5,89.0,1.0
164400,"C",-0.09,-0.12,1.5,170.0,1.0
177367,"H",0.03,0.03,0.6,110.0,1.0
50196,"H",0.04,-0.07,0.67,103.0,1.0
296087,"N",0.07,-0.18,3.23,98.0,1.0
308037,"N",-2.14,0.28,3.05,25.0,1.0
450624,"H",0.05,-0.07,0.56,75.0,1.0
80843,"N",-0.03,0.98,3.76,46.0,1.0
18191,"N",-0.13,0.82,3.09,52.0,1.0
72167,"H",-0.14,-0.07,0.68,58.0,1.0
13368,"H",-0.01,0.07,0.62,88.0,1.0
398906,"N",1.03,-0.01,2.93,84.0,1.0
136963,"C",0.06,-0.02,1.22,126.0,1.0
128416,"N",-0.26,0.13,3.66,102.0,1.0
66089,"N",-0.12,0.11,4.05,58.0,1.0
350288,"H",0.01,-0.04,0.7,55.0,1.0
36542,"H",0.07,0.08,0.56,99.0,1.0
422393,"N",0.08,0.57,4.16,129.0,1.0
413372,"H",-0.03,-0.11,0.54,27.0,1.0
309850,"C",0.27,0.15,0.9,58.0,1.0
286396,"C",0.26,0.28,1.11,76.0,1.0
399228,"N",0.47,0.67,3.41,35.0,1.0
225173,"N",1.38,1.46,1.78,100.0,1.0
314560,"N",0.38,0.38,2.96,112.0,1.0
134108,"H",-0.05,-0.04,0.55,30.0,1.0
99898,"H",-0.08,-0.07,0.64,126.0,1.0
181335,"N",-0.0,1.04,3.82,100.0,1.0
339165,"H",0.23,-0.01,0.46,27.0,1.0
86820,"C",1.42,1.22,1.85,93.0,0.0
194504,"N",-0.06,-0.48,3.25,36.0,1.0
217255,"H",0.03,-0.02,0.56,78.0,1.0
54162,"N",-0.63,2.0,4.2,106.0,1.0
329689,"N",3.38,1.56,4.44,17.0,1.0
15564,"N",-0.52,-0.06,3.21,71.0,1.0
311387,"N",-0.52,-0.82,3.59,45.0,1.0
453039,"H",-0.07,0.01,0.25,21.0,1.0
326701,"H",-0.04,-0.1,0.53,65.0,1.0
183118,"C",-2.63,-2.64,1.56,55.0,0.0
436876,"H",-0.28,-0.12,0.66,64.0,1.0
191594,"H",0.11,-0.04,0.54,101.0,1.0
470357,"N",0.94,0.16,2.61,48.0,1.0
175597,"C",0.23,0.06,1.25,60.0,1.0
206727,"N",-0.82,-0.02,2.03,38.0,1.0
326016,"N",-1.3,0.25,4.65,150.0,1.0
139166,"H",-0.01,0.04,0.53,72.0,1.0
300502,"H",-0.13,0.01,0.57,67.0,1.0
299178,"N",1.44,0.21,3.07,61.0,1.0
112146,"H",0.07,-0.1,0.57,80.0,1.0
469657,"N",0.94,0.16,2.61,48.0,1.0
67707,"H",-0.08,-0.18,0.58,110.0,1.0
414351,"N",-0.23,0.1,3.76,91.0,1.0
50535,"H",0.04,-0.02,0.75,94.0,1.0
210540,"N",-0.01,-0.32,3.42,87.0,1.0
309686,"C",0.03,-0.02,1.31,154.0,1.0
266637,"C",0.25,-0.37,1.02,103.0,1.0
57864,"C",0.18,-0.1,1.63,97.0,1.0
144546,"H",-0.09,0.0,0.57,87.0,1.0
59817,"N",0.8,0.32,4.01,109.0,1.0
231376,"H",-0.32,-0.1,0.8,83.0,1.0
82011,"N",-0.48,-0.27,5.69,110.0,1.0
142539,"C",0.25,0.14,1.17,91.0,1.0
136405,"C",-1.7,-0.71,1.1,48.0,0.0
269673,"H",0.48,0.43,0.55,67.0,1.0
272970,"N",-2.3,0.14,3.62,75.0,1.0
136963,"H",0.05,0.05,0.46,121.0,1.0
115854,"N",1.28,1.24,4.19,64.0,1.0
375088,"N",1.19,0.07,3.88,90.0,1.0
203042,"C",-0.17,-0.01,1.33,101.0,1.0
387366,"N",-0.2,0.75,2.99,83.0,1.0
127765,"N",1.44,0.36,3.94,26.0,1.0
131998,"N",0.68,0.81,3.63,230.0,1.0
322121,"N",-0.42,0.39,4.69,55.0,1.0
322636,"H",-0.09,-0.0,0.61,27.0,1.0
108164,"N",0.66,2.0,3.52,87.0,1.0
41448,"H",-0.13,-0.02,0.5,66.0,1.0
153887,"C",0.32,0.17,1.04,28.0,1.0
305497,"N",-0.03,-1.69,5.9,43.0,1.0
258329,"C",0.7,0.52,0.96,35.0,1.0
277924,"C",-0.33,-0.15,1.21,61.0,1.0
122350,"H",0.01,0.04,0.56,106.0,1.0
139601,"N",-0.07,-0.01,4.17,81.0,1.0
86277,"H",0.09,-0.02,0.58,91.0,1.0
319135,"H",0.06,0.0,0.25,93.0,1.0
424909,"N",-1.08,0.02,3.95,81.0,1.0
149244,"H",-0.03,-0.01,0.62,107.0,1.0
47882,"N",1.16,1.07,1.39,40.0,1.0
47476,"H",0.15,0.1,0.58,84.0,1.0
189357,"H",-0.01,-0.03,0.49,68.0,1.0
241593,"H",0.56,-0.04,0.86,48.0,1.0
66152,"N",0.86,2.99,4.91,112.0,1.0
42410,"C",-0.38,-0.15,1.31,116.0,1.0
193921,"C",0.17,0.22,1.16,60.0,1.0
44371,"H",0.03,-0.05,0.56,91.0,1.0
211712,"N",0.21,-0.08,3.66,133.0,1.0
267593,"N",1.52,0.19,4.75,129.0,1.0
107737,"H",-0.23,-0.22,0.16,19.0,1.0
137397,"H",-0.01,0.02,0.6,116.0,1.0
187981,"H",0.02,0.06,0.56,132.0,1.0
229806,"H",-0.1,-0.02,0.53,74.0,1.0
166105,"H",0.05,-0.14,0.67,54.0,1.0
278090,"C",0.03,0.04,1.59,93.0,1.0
63501,"C",0.11,0.1,1.64,92.0,1.0
31392,"N",-1.01,-0.44,2.86,93.0,1.0
63934,"H",0.03,-0.03,0.46,57.0,1.0
336119,"H",-0.19,-0.05,0.51,93.0,1.0
258594,"N",0.14,0.79,4.24,128.0,1.0
131910,"C",-0.0,-0.0,1.1,80.0,1.0
28722,"H",0.27,0.42,1.23,107.0,1.0
324644,"H",-0.13,-0.1,0.48,108.0,1.0
20724,"N",-1.08,-0.09,4.48,144.0,1.0
8280,"H",-0.06,-0.02,0.47,49.0,1.0
122982,"H",-0.08,-0.14,0.59,110.0,1.0
10014,"N",-0.22,0.89,3.72,89.0,1.0
414448,"H",-0.04,0.0,0.4,25.0,1.0
305428,"C",-0.06,-0.15,1.07,57.0,1.0
156971,"H",0.04,-0.04,0.6,92.0,1.0
465948,"N",-0.43,-0.04,3.44,81.0,1.0
148920,"N",-0.09,-0.77,3.59,191.0,1.0
125847,"H",0.13,0.02,0.51,19.0,1.0
150226,"N",-0.42,0.89,3.75,92.0,1.0
198945,"H",0.08,0.05,0.28,61.0,1.0
452551,"H",-0.0,-0.08,0.52,101.0,1.0
193208,"C",-0.2,-0.03,1.58,67.0,1.0
152300,"C",0.19,0.22,1.24,32.0,1.0
197045,"N",0.41,0.96,2.93,92.0,1.0
356099,"N",1.18,-0.02,3.76,76.0,1.0
410198,"N",-1.09,-1.07,2.2,41.0,1.0
130776,"N",0.79,0.74,4.09,103.0,1.0
222926,"N",0.47,-0.06,3.06,73.0,1.0
429113,"C",0.01,-0.06,1.47,165.0,1.0
312539,"H",-0.11,-0.17,0.52,41.0,1.0
438483,"H",-0.1,-0.19,0.51,29.0,1.0
371847,"N",0.41,0.25,3.56,70.0,1.0
293890,"H",-0.1,-0.09,0.62,74.0,1.0
131442,"C",0.17,-0.02,1.18,105.0,1.0
282045,"H",-0.13,-0.1,0.49,122.0,1.0
277739,"H",-0.15,-0.01,0.64,70.0,1.0
412503,"H",-0.13,-0.07,0.68,33.0,1.0
445494,"H",0.08,0.06,0.62,100.0,1.0
219023,"N",-0.37,0.44,4.41,95.0,1.0
176520,"N",0.93,0.39,3.63,28.0,1.0
368323,"N",1.78,0.58,4.5,128.0,1.0
405412,"H",-0.16,-0.06,0.66,61.0,1.0
387104,"N",-0.22,-0.01,4.43,53.0,1.0
249513,"N",0.19,-0.5,3.27,133.0,1.0
190230,"N",-0.59,-0.23,2.8,57.0,1.0
291945,"H",-0.05,-0.05,0.49,97.0,1.0
108696,"N",0.72,1.0,2.28,63.0,1.0
187751,"N",0.29,0.06,4.16,61.0,1.0
239539,"H",0.13,0.2,0.27,25.0,1.0
466170,"H",-0.01,-0.12,0.5,52.0,1.0
204326,"N",0.52,0.41,3.65,80.0,1.0
456751,"N",0.26,-0.12,4.45,159.0,1.0
130577,"H",-0.31,-0.24,0.7,106.0,1.0
380745,"N",-59.65,-58.08,18.31,21.0,1.0
28029,"H",-0.0,0.02,0.51,117.0,1.0
144429,"N",0.43,0.1,3.81,102.0,1.0
36444,"H",-0.14,-0.1,0.49,57.0,1.0
472921,"N",0.68,1.05,3.2,133.0,1.0
163281,"C",-0.06,0.07,1.2,108.0,1.0
89251,"H",0.09,0.07,0.58,97.0,1.0
256583,"C",-0.02,-0.09,1.28,89.0,1.0
104315,"C",-0.53,-0.59,1.25,87.0,1.0
157768,"N",-0.1,-0.54,4.17,89.0,1.0
282609,"N",-0.86,0.25,3.36,21.0,1.0
369795,"N",0.47,0.67,3.41,35.0,1.0
83974,"H",-0.42,-0.31,0.75,68.0,1.0
201214,"H",0.13,-0.11,0.57,58.0,1.0
280395,"H",-0.05,-0.04,0.54,79.0,1.0
397400,"N",0.89,1.26,4.58,98.0,1.0
398998,"H",0.02,-0.09,0.42,89.0,1.0
208887,"N",-1.45,-1.24,4.46,149.0,1.0
435897,"C",0.11,0.29,1.27,111.0,1.0
87246,"C",-0.43,0.48,1.76,25.0,1.0
435897,"H",-0.06,-0.1,0.57,108.0,1.0
385167,"C",0.42,0.28,1.16,129.0,1.0
356671,"H",0.04,-0.05,0.34,60.0,1.0
201673,"C",0.16,-0.11,1.48,47.0,1.0
424414,"C",-0.15,-0.04,1.44,30.0,1.0
188133,"N",0.0,0.34,3.42,111.0,1.0
339476,"H",-0.02,-0.1,0.65,122.0,1.0
220765,"C",0.57,0.36,1.79,49.0,1.0
330949,"C",-1.58,-1.06,1.45,32.0,0.0
155948,"C",0.01,-0.15,1.27,134.0,1.0
152574,"N",-0.5,0.77,3.29,33.0,1.0
216968,"C",0.4,0.08,1.34,71.0,1.0
